,City,Date,PM2.5,NO,NO2,NOx,CO,SO2,O3,Benzene,Toluene,Xylene,AQI,AQI_Bucket
614,Ahmedabad,06-09-2016,34.23,10.17,7.14,17.3,10.17,18.76,13.79,1.35,3.9,0.58,237.0,Poor
615,Ahmedabad,07-09-2016,52.15,10.7,7.15,17.85,10.7,16.32,14.67,2.75,8.02,0.91,251.0,Poor
616,Ahmedabad,08-09-2016,35.99,9.91,8.65,18.56,9.91,19.29,18.16,1.77,4.13,2.96,220.0,Poor
617,Ahmedabad,09-09-2016,37.93,9.75,9.2,18.95,9.75,19.07,15.42,2.23,4.58,1.11,221.0,Poor
618,Ahmedabad,10-09-2016,31.94,9.5,7.84,17.34,9.5,16.87,14.27,1.12,3.59,0.65,226.0,Poor
619,Ahmedabad,11-09-2016,18.04,7.3,7.02,17.19,7.3,15.49,19.0,0.61,2.32,0.36,208.0,Poor
620,Ahmedabad,12-09-2016,27.9,9.52,9.55,21.06,9.52,14.48,21.74,1.28,5.49,1.3,190.0,Moderate
621,Ahmedabad,13-09-2016,36.51,10.07,10.68,21.06,10.07,18.22,22.56,1.53,6.64,1.82,250.0,Poor
622,Ahmedabad,14-09-2016,55.71,11.17,12.86,24.03,11.17,17.75,21.14,2.55,10.55,3.43,280.0,Poor
623,Ahmedabad,15-09-2016,57.01,13.68,11.99,25.67,13.68,18.36,20.81,3.0,15.01,4.97,306.0,Very Poor
624,Ahmedabad,16-09-2016,53.94,10.01,12.54,22.55,10.01,18.85,24.79,2.72,9.57,2.13,249.0,Poor
625,Ahmedabad,17-09-2016,49.34,9.75,8.67,18.43,9.75,15.82,26.39,2.02,6.6,0.97,213.0,Poor
626,Ahmedabad,18-09-2016,0.0,16.31,8.67,16.079328458892647,9.652396515906688,13.432919057498626,25.70365796288208,1.3628379655744702,5.347792102349181,0.6644957990390555,135.0,Moderate
627,Ahmedabad,19-09-2016,0.0,16.31,8.67,15.850072061641725,8.839120636475645,12.490995436958134,22.957269872745265,0.8193700276296071,5.270209167850143,0.8729734489225822,111.3563218117468,
628,Ahmedabad,20-09-2016,0.0,16.31,8.67,17.280779633569946,8.586284438806782,12.848574097938577,19.039746846235822,0.9512170758699405,6.197521649426036,1.359964374344818,161.0563091208151,
629,Ahmedabad,21-09-2016,42.22,10.17,9.74,19.91,10.17,14.36,14.84,2.32,7.96,1.89,230.9781418694759,
630,Ahmedabad,22-09-2016,39.43,12.67,10.1,22.77,12.67,16.95,11.63,4.34,9.99,2.34,268.0,Poor
631,Ahmedabad,23-09-2016,42.33,11.31,9.31,20.62,11.31,19.61,15.38,3.78,8.85,1.94,267.0,Poor
632,Ahmedabad,24-09-2016,26.75,9.8,6.77,16.57,9.8,19.37,17.5,1.94,4.72,0.71,216.0,Poor
633,Ahmedabad,25-09-2016,34.16,9.66,5.46,15.12,9.66,18.59,17.44,0.63,3.06,0.47,212.0,Poor
634,Ahmedabad,26-09-2016,30.07,9.82,5.73,15.55,9.82,18.28,17.65,1.65,3.38,0.6,214.0,Poor
635,Ahmedabad,27-09-2016,25.54,9.5,5.56,15.63,9.5,15.28,16.47,1.1,2.55,0.48,222.0,Poor
636,Ahmedabad,28-09-2016,38.47,10.63,5.7,16.34,10.63,17.44,17.34,1.28,3.62,0.78,216.0,Poor
637,Ahmedabad,29-09-2016,42.55,10.36,6.59,16.95,10.36,17.85,20.24,1.28,2.99,0.24,236.0,Poor
638,Ahmedabad,30-09-2016,38.1,10.2,7.04,17.24,10.2,18.46,16.83,1.6,3.68,0.3,225.0,Poor
639,Ahmedabad,01-10-2016,27.22,12.02,6.34,18.36,12.02,17.38,12.94,1.25,5.51,0.06,231.0,Poor
640,Ahmedabad,02-10-2016,41.81,10.75,9.77,20.52,10.75,18.03,22.44,1.4,4.97,0.05,298.0,Poor
641,Ahmedabad,03-10-2016,75.03,11.23,9.47,20.7,11.23,17.61,41.28,1.76,6.56,0.02,267.0,Poor
642,Ahmedabad,04-10-2016,0.0,16.31,9.47,22.915125639029036,14.388220463222524,17.540044785801285,28.11523194587193,2.7618734714707136,10.062340153650156,0.0020989392289158006,236.0,Poor
643,Ahmedabad,05-10-2016,30.48,16.49,7.43,23.91,16.49,18.79,6.38,3.93,11.1,0.0,261.52601393219794,
644,Ahmedabad,06-10-2016,75.06,14.78,6.35,21.13,14.78,19.31,6.0,4.41,7.7,0.0,301.0,Very Poor
645,Ahmedabad,07-10-2016,85.36,14.48,7.59,22.5,14.48,7.63,20.62,3.14,11.29,0.0,311.0,Very Poor
646,Ahmedabad,08-10-2016,124.97,13.2,9.72,22.91,13.2,6.74,26.4,2.99,11.31,0.01,313.0,Very Poor
647,Ahmedabad,09-10-2016,86.63,11.74,6.39,18.13,11.74,9.97,20.38,0.36,0.76,0.0,267.0,Poor
648,Ahmedabad,10-10-2016,70.34,11.25,7.1,18.35,11.25,12.49,20.13,0.0,0.0,0.0,232.0,Poor
649,Ahmedabad,11-10-2016,50.49,10.91,5.04,15.95,10.91,13.29,22.39,0.0,0.0,0.0,229.0,Poor
650,Ahmedabad,12-10-2016,42.25,11.07,6.55,17.62,11.07,9.61,24.3,0.0,0.0,0.0,227.0,Poor
651,Ahmedabad,13-10-2016,48.23,11.09,9.01,19.25,11.09,18.51,18.52,0.01,0.02,0.0,236.0,Poor
652,Ahmedabad,14-10-2016,138.94,10.27,16.9,27.16,10.27,66.98,37.01,0.0,0.0,0.0,326.0,Very Poor
653,Ahmedabad,15-10-2016,155.68,16.66,19.69,36.35,16.66,61.24,33.7,0.0,0.0,0.0,395.0,Very Poor
654,Ahmedabad,16-10-2016,120.35,20.67,16.95,37.63,20.67,49.8,29.53,0.0,0.0,0.0,507.0,Severe
655,Ahmedabad,17-10-2016,140.81,18.56,19.3,37.86,18.56,15.83,31.21,0.0,0.0,0.0,423.0,Severe
656,Ahmedabad,18-10-2016,87.09,10.15,13.98,24.12,10.15,18.17,29.43,3.79,7.38,2.49,315.0,Very Poor
657,Ahmedabad,19-10-2016,83.57,7.8,10.61,18.41,7.8,19.72,30.68,3.77,15.49,5.59,213.0,Poor
658,Ahmedabad,20-10-2016,75.41,12.23,11.07,23.3,12.23,26.31,37.64,4.07,14.97,9.04,263.0,Poor
659,Ahmedabad,21-10-2016,106.86,9.38,10.22,19.6,9.38,30.72,36.65,3.81,11.32,5.67,355.0,Very Poor
660,Ahmedabad,22-10-2016,96.53,9.03,10.8,19.83,9.03,26.45,33.14,4.92,11.85,5.33,362.0,Very Poor
661,Ahmedabad,23-10-2016,76.96,6.95,9.04,16.0,6.95,28.44,41.7,2.06,7.8,3.18,236.0,Poor
662,Ahmedabad,24-10-2016,73.05,7.04,8.37,15.4,7.04,40.0,40.57,2.35,4.96,2.44,192.0,Moderate
663,Ahmedabad,25-10-2016,72.52,7.31,9.14,16.45,7.31,28.08,32.65,1.76,5.73,3.64,230.0,Poor
664,Ahmedabad,26-10-2016,109.22,11.05,13.21,24.26,11.05,60.04,33.06,3.87,10.35,5.17,278.0,Poor
665,Ahmedabad,27-10-2016,122.63,18.84,16.36,35.2,18.84,24.52,31.59,4.44,18.43,10.12,390.0,Very Poor
666,Ahmedabad,28-10-2016,214.36,19.66,18.38,38.03,19.66,46.6,33.34,6.05,20.53,11.69,509.0,Severe
667,Ahmedabad,29-10-2016,381.69,29.49,25.41,54.9,29.49,49.33,15.74,13.1,28.16,14.59,472.0,Severe
668,Ahmedabad,30-10-2016,182.59,26.06,18.2,44.25,26.06,23.81,41.0,8.18,19.9,10.1,457.0,Severe
669,Ahmedabad,31-10-2016,271.85,16.39,15.28,31.68,16.39,33.31,41.24,3.52,8.61,5.31,721.0,Severe
670,Ahmedabad,01-11-2016,230.76,12.95,13.35,26.31,12.95,19.34,50.18,2.21,5.96,3.59,420.0,Severe
671,Ahmedabad,02-11-2016,203.3,11.74,14.79,26.54,11.74,16.14,47.43,2.23,6.43,4.65,417.0,Severe
672,Ahmedabad,03-11-2016,152.03,10.97,12.7,23.67,10.97,16.78,56.43,1.56,5.4,4.23,390.0,Very Poor
673,Ahmedabad,04-11-2016,176.02,7.51,12.78,20.66,7.51,66.19,35.0,0.79,2.16,1.69,361.0,Very Poor
674,Ahmedabad,05-11-2016,0.0,16.31,12.78,17.78682262745928,3.795481384900078,123.58255753596639,8.155720222834297,0.0,0.0,0.0,334.3815971167552,
675,Ahmedabad,06-11-2016,0.0,16.31,12.78,14.968777872249625,0.33243490969070444,180.56209412445222,-18.426066088670055,0.0,0.0,0.0,307.7436504018553,
676,Ahmedabad,07-11-2016,0.0,16.31,12.78,12.205865734371045,-2.879139425628124,237.12860976545747,-44.745358934513035,0.0,0.0,0.0,281.08615985530025,
677,Ahmedabad,08-11-2016,0.0,16.31,12.78,9.498086213823525,-5.8392416210564,293.282104458982,-70.8021583146947,0.0,0.0,0.0,254.40912547709004,
678,Ahmedabad,09-11-2016,0.0,16.31,12.78,6.8454393106070786,-8.547871676594129,349.022578205026,-96.59646422921499,0.0,0.0,0.0,227.71254726722472,
679,Ahmedabad,10-11-2016,0.0,16.31,12.78,4.247925024721699,-11.005029592241314,404.35003100358944,-122.12827667807395,0.0,0.0,0.0,200.99642522570423,
680,Ahmedabad,11-11-2016,0.0,16.31,12.78,1.7055433561673903,-13.210715367997954,459.2644628546723,-147.39759566127157,0.0,0.0,0.0,174.26075935252868,
681,Ahmedabad,12-11-2016,0.0,16.31,12.78,-0.781705695055847,-15.16492900386405,513.7658737582746,-172.40442117880784,0.0,0.0,0.0,147.5055496476979,
682,Ahmedabad,13-11-2016,0.0,16.31,12.78,-3.2138221289480224,-16.86767049983959,567.8542637143962,-197.1487532306827,0.0,0.0,0.0,120.73079611121209,
683,Ahmedabad,14-11-2016,0.0,16.31,12.78,-5.590805945509134,-18.318939855924594,621.5296327230374,-221.63059181689636,0.0,0.0,0.0,93.93649874307101,
684,Ahmedabad,15-11-2016,0.0,16.31,12.78,-7.912657144739165,-19.518737072119045,674.7919807841979,-245.84993693744846,0.0,0.0,0.0,67.12265754327493,
685,Ahmedabad,16-11-2016,0.0,16.31,12.78,-10.179375726638135,-20.467062148422944,727.6413078978776,-269.80678859233933,0.0,0.0,0.0,40.28927251182358,
686,Ahmedabad,17-11-2016,0.0,16.31,12.78,-12.390961691206037,-21.163915084836294,780.0776140640769,-293.50114678156893,0.0,0.0,0.0,13.436343648717166,
687,Ahmedabad,18-11-2016,0.0,16.31,12.78,-14.547415038442871,-21.609295881359103,832.1008992827956,-316.9330115051371,0.0,0.0,0.0,-13.436129046044435,
688,Ahmedabad,19-11-2016,0.0,16.31,12.78,-16.64873576834863,-21.803204537991373,883.7111635540336,-340.10238276304386,0.0,0.0,0.0,-40.32814557246105,
689,Ahmedabad,20-11-2016,0.0,16.31,12.78,-18.694923880923323,-21.74564105473308,934.9084068777912,-363.00926055528936,0.0,0.0,0.0,-67.23970593053284,
690,Ahmedabad,21-11-2016,0.0,16.31,12.78,-20.68597937616696,-21.436605431584255,985.6926292540682,-385.65364488187356,0.0,0.0,0.0,-94.1708101202598,
691,Ahmedabad,22-11-2016,0.0,16.31,12.78,-22.621902254079515,-20.876097668544865,1036.0638306828644,-408.0355357427963,0.0,0.0,0.0,-121.12145814164185,
692,Ahmedabad,23-11-2016,0.0,16.31,12.78,-24.502692514661,-20.064117765614938,1086.0220111641802,-430.15493313805774,0.0,0.0,0.0,-148.09164999467913,
693,Ahmedabad,24-11-2016,0.0,16.31,12.78,-26.328350157911427,-19.00066572279445,1135.5671706980154,-452.0118370676578,0.0,0.0,0.0,-175.08138567937155,
694,Ahmedabad,25-11-2016,0.0,16.31,12.78,-28.098875183830774,-17.68574154008344,1184.6993092843697,-473.6062475315965,0.0,0.0,0.0,-202.09066519571903,
695,Ahmedabad,26-11-2016,0.0,16.31,12.78,-29.81426759241907,-16.119345217481865,1233.4184269232435,-494.938164529874,0.0,0.0,0.0,-229.11948854372162,
696,Ahmedabad,27-11-2016,0.0,16.31,12.78,-31.474527383676268,-14.301476754989764,1281.7245236146373,-516.00758806249,0.0,0.0,0.0,-256.1678557233794,
697,Ahmedabad,28-11-2016,0.0,16.31,12.78,-33.079654557602446,-12.232136152607112,1329.61759935855,-536.8145181294448,0.0,0.0,0.0,-283.23576673469233,
698,Ahmedabad,29-11-2016,0.0,16.31,12.78,-34.62964911419752,-9.911323410333893,1377.097654154982,-557.358954730738,0.0,0.0,0.0,-310.3232215776603,
699,Ahmedabad,30-11-2016,0.0,16.31,12.78,-36.12451105346152,-7.33903852817015,1424.1646880039336,-577.64089786637,0.0,0.0,0.0,-337.43022025228356,
700,Ahmedabad,01-12-2016,0.0,16.31,12.78,-37.564240375394455,-4.515281506115841,1470.8187009054047,-597.6603475363406,0.0,0.0,0.0,-364.5567627585618,
701,Ahmedabad,02-12-2016,0.0,16.31,12.78,-38.948837079996345,-1.4400523441709794,1517.0596928593952,-617.4173037406499,0.0,0.0,0.0,-391.70284909649536,
702,Ahmedabad,03-12-2016,0.0,16.31,12.78,-40.278301167267166,1.8866489576644199,1562.8876638659049,-636.911766479298,0.0,0.0,0.0,-418.86847926608385,
703,Ahmedabad,04-12-2016,0.0,16.31,12.78,-41.5526326372069,5.464822399390357,1608.3026139249341,-656.1437357522847,0.0,0.0,0.0,-446.0536532673276,
704,Ahmedabad,05-12-2016,0.0,16.31,12.78,-42.77183148981557,9.294467981006846,1653.3045430364825,-675.11321155961,0.0,0.0,0.0,-473.25837110022627,
705,Ahmedabad,06-12-2016,0.0,16.31,12.78,-43.93589772509316,13.375585702513888,1697.8934512005505,-693.8201939012737,0.0,0.0,0.0,-500.4826327647804,
706,Ahmedabad,07-12-2016,0.0,16.31,12.78,-45.044831343039704,17.708175563911468,1742.0693384171382,-712.2646827772763,0.0,0.0,0.0,-527.7264382609897,
707,Ahmedabad,08-12-2016,0.0,16.31,12.78,-46.098632343655154,22.2922375651996,1785.8322046862452,-730.4466781876174,0.0,0.0,0.0,-554.9897875888539,
708,Ahmedabad,09-12-2016,0.0,16.31,12.78,-47.097300726939565,27.127771706378283,1829.1820500078716,-748.3661801322974,0.0,0.0,0.0,-582.2726807483733,
709,Ahmedabad,10-12-2016,0.0,16.31,12.78,-48.04083649289289,32.214777987447505,1872.1188743820169,-766.023188611316,0.0,0.0,0.0,-609.5751177395479,
710,Ahmedabad,11-12-2016,0.0,16.31,12.78,-48.92923964151515,37.55325640840729,1914.6426778086818,-783.4177036246732,0.0,0.0,0.0,-636.8970985623776,
711,Ahmedabad,12-12-2016,0.0,16.31,12.78,-49.762510172806344,43.143206969257605,1956.7534602878663,-800.5497251723688,0.0,0.0,0.0,-664.2386232168622,
712,Ahmedabad,13-12-2016,0.0,16.31,12.78,-50.540648086766474,48.98462966999847,1998.4512218195705,-817.4192532544034,0.0,0.0,0.0,-691.5996917030022,
713,Ahmedabad,14-12-2016,0.0,16.31,12.78,-51.263653383395535,55.07752451062994,2039.7359624037936,-834.0262878707767,-1.1904476535869849e-30,-2.8741233311797643e-30,-2.2338359724443414e-30,-718.9803040207972,
714,Ahmedabad,15-12-2016,0.0,16.31,12.78,-51.93152606269352,61.42189149115184,2080.6076820405365,-850.3708290214882,0.0,0.0,0.0,-746.3804601702475,
715,Ahmedabad,16-12-2016,0.0,16.31,12.78,-52.54426612466043,68.01773061156439,2121.0663807297988,-866.4528767065387,0.0,0.0,0.0,-773.8001601513529,
716,Ahmedabad,17-12-2016,0.0,16.31,12.78,-53.10187356929629,74.86504187186736,2161.1120584715804,-882.2724309259278,0.0,0.0,0.0,-801.2394039641133,
717,Ahmedabad,18-12-2016,0.0,16.31,12.78,-53.60434839660106,81.963825272061,2200.744715265881,-897.8294916796555,0.0,0.0,0.0,-828.698191608529,
718,Ahmedabad,19-12-2016,0.0,16.31,12.78,-54.05169060657478,89.31408081214516,2239.9643511127015,-913.1240589677219,0.0,0.0,0.0,-856.1765230845998,
719,Ahmedabad,20-12-2016,0.0,16.31,12.78,-54.44390019921742,96.91580849211985,2278.770966012041,-928.156132790127,0.0,0.0,0.0,-883.6743983923257,
720,Ahmedabad,21-12-2016,0.0,16.31,12.78,-54.78097717452899,104.76900831198512,2317.1645599639005,-942.9257131468707,0.0,0.0,0.0,-911.1918175317069,
721,Ahmedabad,22-12-2016,0.0,16.31,12.78,-55.06292153250953,112.87368027174094,2355.1451329682786,-957.4328000379533,0.0,0.0,0.0,-938.7287805027429,
722,Ahmedabad,23-12-2016,0.0,16.31,12.78,-55.28973327315896,121.22982437138731,2392.712685025176,-971.6773934633742,0.0,0.0,0.0,-966.2852873054344,
723,Ahmedabad,24-12-2016,0.0,16.31,12.78,-55.46141239647733,129.83744061092412,2429.867216134594,-985.6594934231337,0.0,0.0,0.0,-993.8613379397805,
724,Ahmedabad,25-12-2016,0.0,16.31,12.78,-55.57795890246463,138.69652899035157,2466.6087262965307,-999.3790999172322,0.0,0.0,0.0,-1021.4569324057823,
725,Ahmedabad,26-12-2016,0.0,16.31,12.78,-55.63937279112086,147.80708950966954,2502.937215510987,-1012.836212945669,0.0,0.0,0.0,-1049.0720707034388,
726,Ahmedabad,27-12-2016,0.0,16.31,12.78,-55.64565406244602,157.1691221688781,2538.8526837779627,-1026.0308325084445,0.0,0.0,0.0,-1076.7067528327507,
727,Ahmedabad,28-12-2016,0.0,16.31,12.78,-55.59680271644013,166.78262696797717,2574.3551310974576,-1038.9629586055587,0.0,0.0,0.0,-1104.3609787937175,
728,Ahmedabad,29-12-2016,0.0,16.31,12.78,-55.492818753103165,176.64760390696682,2609.4445574694714,-1051.632591237012,0.0,0.0,0.0,-1132.03474858634,
729,Ahmedabad,30-12-2016,0.0,16.31,12.78,-55.33370217243512,186.76405298584694,2644.1209628940055,-1064.0397304028031,0.0,0.0,0.0,-1159.7280622106168,
730,Ahmedabad,31-12-2016,0.0,16.31,12.78,-55.119452974436015,197.13197420461765,2678.3843473710585,-1076.1843761029336,0.0,0.0,0.0,-1187.4409196665495,
731,Ahmedabad,01-01-2017,0.0,16.31,12.78,-54.850071159105866,207.7513675632789,2712.2347109006314,-1088.0665283374024,0.0,0.0,0.0,-1215.173320954137,
732,Ahmedabad,02-01-2017,0.0,16.31,12.78,-54.525556726444584,218.62223306183077,2745.6720534827236,-1099.6861871062097,0.0,0.0,0.0,-1242.9252660733798,
733,Ahmedabad,03-01-2017,0.0,16.31,12.78,-54.14590967645231,229.74457070027316,2778.696375117335,-1111.0433524093562,0.0,0.0,0.0,-1270.6967550242773,
734,Ahmedabad,04-01-2017,0.0,16.31,12.78,-53.711130009128915,241.11838047860596,2811.3076758044663,-1122.1380242468408,0.0,0.0,0.0,-1298.4877878068303,
735,Ahmedabad,05-01-2017,0.0,16.31,12.78,-53.221217724474464,252.74366239682945,2843.5059555441157,-1132.9702026186642,0.0,0.0,0.0,-1326.2983644210385,
736,Ahmedabad,06-01-2017,0.0,16.31,12.78,-52.67617282248896,264.62041645494344,2875.2912143362855,-1143.5398875248266,0.0,0.0,0.0,-1354.1284848669015,
737,Ahmedabad,07-01-2017,0.0,16.31,12.78,-52.07599530317235,276.7486426529481,2906.6634521809747,-1153.8470789653272,0.0,0.0,0.0,-1381.97814914442,
738,Ahmedabad,08-01-2017,0.0,16.31,12.78,-51.42068516652472,289.12834099084307,2937.6226690781828,-1163.891776940167,0.0,0.0,0.0,-1409.8473572535936,
739,Ahmedabad,09-01-2017,0.0,16.31,12.78,-50.71024241254601,301.7595114686287,2968.168865027911,-1173.6739814493449,0.0,0.0,0.0,-1437.7361091944222,
740,Ahmedabad,10-01-2017,0.0,16.31,12.78,-49.9446670412362,314.6421540863049,2998.3020400301584,-1183.1936924928616,0.0,0.0,0.0,-1465.644404966906,
741,Ahmedabad,11-01-2017,0.0,16.31,12.78,-49.12395905259537,327.77626884387166,3028.022194084925,-1192.450910070717,0.0,0.0,0.0,-1493.5722445710444,
742,Ahmedabad,12-01-2017,0.0,16.31,12.78,-48.24811844662344,341.16185574132896,3057.3293271922116,-1201.4456341829114,0.0,0.0,0.0,-1521.5196280068387,
743,Ahmedabad,13-01-2017,0.0,16.31,12.78,-47.31714522332044,354.7989147786767,3086.2234393520166,-1210.1778648294437,0.0,0.0,0.0,-1549.4865552742876,
744,Ahmedabad,14-01-2017,0.0,16.31,12.78,-46.33103938268637,368.687445955915,3114.704530564342,-1218.647602010315,0.0,0.0,0.0,-1577.4730263733923,
745,Ahmedabad,15-01-2017,0.0,16.31,12.78,-45.289800924721234,382.8274492730441,3142.7726008291856,-1226.8548457255254,0.0,0.0,0.0,-1605.4790413041515,
746,Ahmedabad,16-01-2017,0.0,16.31,12.78,-44.19342984942506,397.2189247300636,3170.4276501465497,-1234.799595975074,0.0,0.0,0.0,-1633.5046000665661,
747,Ahmedabad,17-01-2017,0.0,16.31,12.78,-43.04192615679777,411.8618723269735,3197.6696785164327,-1242.481852758961,0.0,0.0,0.0,-1661.5497026606358,
748,Ahmedabad,18-01-2017,0.0,16.31,12.78,-41.835289846839444,426.7562920637741,3224.4986859388355,-1249.9016160771869,0.0,0.0,0.0,-1689.614349086361,
749,Ahmedabad,19-01-2017,0.0,16.31,12.78,-40.57352091955002,441.9021839404652,3250.914672413757,-1257.0588859297513,0.0,0.0,0.0,-1717.6985393437403,
750,Ahmedabad,20-01-2017,0.0,16.31,12.78,-39.25661937492953,457.2995479570469,3276.917637941199,-1263.9536623166546,0.0,0.0,0.0,-1745.8022734327758,
751,Ahmedabad,21-01-2017,0.0,16.31,12.78,-37.884585212978024,472.9483841135192,3302.5075825211593,-1270.5859452378968,0.0,0.0,0.0,-1773.9255513534656,
752,Ahmedabad,22-01-2017,0.0,16.31,12.78,-36.45741843369542,488.8486924098819,3327.684506153639,-1276.955734693477,0.0,0.0,0.0,-1802.0683731058114,
753,Ahmedabad,23-01-2017,0.0,16.31,12.78,-34.975119037081726,505.00047284613504,3352.448408838639,-1283.0630306833964,0.0,0.0,0.0,-1830.230738689812,
754,Ahmedabad,24-01-2017,0.0,16.31,12.78,-33.437687023136974,521.403725422279,3376.799290576158,-1288.9078332076544,0.0,0.0,0.0,-1858.4126481054673,
755,Ahmedabad,25-01-2017,0.0,16.31,12.78,-31.84512239186118,538.0584501383132,3400.737151366196,-1294.4901422662508,0.0,0.0,0.0,-1886.614101352778,
756,Ahmedabad,26-01-2017,0.0,16.31,12.78,-30.19742514325432,554.9646469942383,3424.261991208754,-1299.8099578591862,0.0,0.0,0.0,-1914.8350984317442,
757,Ahmedabad,27-01-2017,0.0,16.31,12.78,-28.49459527731632,572.1223159900538,3447.3738101038316,-1304.8672799864598,0.0,0.0,0.0,-1943.0756393423653,
758,Ahmedabad,28-01-2017,0.0,16.31,12.78,-26.736632794047352,589.5314571257599,3470.0726080514282,-1309.6621086480725,0.0,0.0,0.0,-1971.3357240846417,
759,Ahmedabad,29-01-2017,0.0,16.31,12.78,-24.923537693447244,607.1920704013563,3492.3583850515442,-1314.1944438440235,0.0,0.0,0.0,-1999.6153526585729,
760,Ahmedabad,30-01-2017,0.0,16.31,12.78,-23.05530997551611,625.1041558168436,3514.2311411041796,-1318.4642855743134,0.0,0.0,0.0,-2027.9145250641593,
761,Ahmedabad,31-01-2017,0.0,16.31,12.78,-21.131949640253865,643.2677133722212,3535.690876209335,-1322.4716338389417,0.0,0.0,0.0,-2056.233241301401,
762,Ahmedabad,01-02-2017,0.0,16.31,12.78,-19.153456687660622,661.6827430674895,3556.737590367009,-1326.216488637909,0.0,0.0,0.0,-2084.5715013702975,
763,Ahmedabad,02-02-2017,0.0,16.31,12.78,-17.119831117736226,680.3492449026483,3577.371283577202,-1329.6988499712147,0.0,0.0,0.0,-2112.9293052708495,
764,Ahmedabad,03-02-2017,0.0,16.31,12.78,-15.031072930480804,699.2672188776977,3597.5919558399146,-1332.918717838859,0.0,0.0,0.0,-2141.3066530030565,
765,Ahmedabad,04-02-2017,0.0,16.31,12.78,-12.88718212589427,718.4366649926374,3617.3996071551483,-1335.8760922408421,0.0,0.0,0.0,-2169.7035445669185,
766,Ahmedabad,05-02-2017,0.0,16.31,12.78,-10.68815870397674,737.8575832474677,3636.7942375229,-1338.5709731771638,0.0,0.0,0.0,-2198.119979962436,
767,Ahmedabad,06-02-2017,0.0,16.31,12.78,-8.43400266472807,757.5299736421889,3655.7758469431715,-1341.0033606478237,0.0,0.0,0.0,-2226.555959189608,
